<u>_Ub,Points_0,Points_1,Points_2
0,0,1.016124963760376,0.1000000014901161
0,0.09094250202178955,1.013495206832886,0.1000000014901161
0,0,1.013495087623596,0.1000000014901161
0,0.09095212817192078,1.010981917381287,0.1000000014901161
0,0,1.010981798171997,0.1000000014901161
0,0.09095978736877441,1.008580327033997,0.1000000014901161
0,0,1.008580327033997,0.1000000014901161
0,0.09096304327249527,1.006285905838013,0.1000000014901161
0,0,1.006285905838013,0.1000000014901161
0,0.09095881134271622,1.004093885421753,0.1000000014901161
0,0,1.004093885421753,0.1000000014901161
0,0.09094275534152985,1.001999735832214,0.1000000014901161
0,0,1.001999974250793,0.1000000014901161
-0.0005449404125101864,0.09094275534152985,1.001999735832214,0
-0.001264598104171455,0,1.001999974250793,0
